SubjectNo,Subject,Condition,pType,trialsequence,stimulusNo,word1,word2,word3,word4,word5,word6,wl1,wl2,wl3,wl4,wl5,wl6,probeAns,probeACC,probeRT
19,12,1,0,183,194,500.4965416,1134.521632,900.7918695,1818.603426,700.6506983,517.167784,3,3,2,3,3,3,j,1,2019.951941
19,12,3,0,184,113,684.0539677,750.7525417,800.7412259,716.8269451,551.1295546,483.1036751,3,3,3,2,3,3,j,1,1135.727739
19,12,4,1,185,182,483.8423037,617.2923213,934.297601,1751.84147,1284.49696,1034.316708,3,3,3,3,3,3,j,1,1185.897602
19,12,4,1,187,146,617.3318962,600.6099484,667.2191697,1501.535692,366.9927269,317.0278496,3,3,3,3,3,3,j,1,1753.060872
19,12,1,4,188,126,517.2503348,533.8053261,617.2978864,900.8917343,517.1424313,400.2436949,3,3,2,3,3,3,f,1,1619.610546
19,12,1,1,189,187,633.8918344,650.6657242,500.5067445,1084.382069,533.8662344,467.1967232,3,3,2,3,3,3,j,1,1636.441016
19,12,2,5,190,147,700.7734424,567.132043,817.5624202,817.5157341,517.1504701,934.249369,3,3,3,3,3,3,f,1,1369.453792
19,12,1,0,192,109,533.8993163,617.3059253,1151.183908,683.869388,700.7502536,834.1705902,3,3,2,3,3,3,j,1,2153.54078
19,12,2,4,194,177,767.4618133,667.3344933,517.0901802,767.471707,533.8634518,1451.473424,3,3,3,3,3,3,f,1,2954.248305
19,12,2,2,195,124,617.1671038,583.8221456,617.5208045,800.6623851,583.8026672,483.984217,3,3,3,3,3,3,f,1,1134.477419
19,12,2,3,197,162,600.5675907,600.5975814,583.9408701,784.1590268,600.5784122,1117.764747,3,3,3,3,3,3,f,1,2153.381244
19,12,3,1,198,152,650.6388257,650.91214,1000.818706,1718.349961,483.8945549,450.3653261,3,3,3,2,3,3,j,1,2603.944444
20,13,4,7,1,54,650.6221301,633.9691291,550.5829263,650.6394439,583.8348218,550.5934383,3,3,3,3,3,3,f,1,1553.41748
20,13,2,0,2,28,633.9026557,550.5229454,634.0207621,800.7511196,634.0049938,667.3304739,3,3,3,3,3,3,j,1,1702.952227
20,13,3,4,4,56,567.2050091,1501.476021,784.0860605,600.6254074,600.6216973,700.8392974,3,3,3,2,3,3,f,1,1302.637421
20,13,1,7,6,26,650.5977048,617.3182924,667.2908992,683.933388,817.5633478,583.9217009,3,3,2,3,3,3,f,1,2170.203056
20,13,2,6,8,13,1017.65907,1000.893836,767.4565574,683.9828566,617.2607851,617.3399349,3,3,3,3,3,3,f,1,1786.554855
20,13,2,1,9,23,650.5822458,867.2122441,1034.68896,817.5046036,1167.827943,667.3075948,3,3,3,3,3,3,j,1,1318.529532
20,13,4,1,10,10,550.4796603,667.2912084,817.4780142,717.5426946,750.6659715,650.5853378,3,3,3,3,3,3,j,1,1986.726326
20,13,4,1,14,31,834.1328704,617.296959,1100.95592,717.5120858,600.596963,617.2991232,3,3,3,3,3,3,j,1,1419.359925
20,13,2,7,16,74,600.573156,650.6366616,734.1252025,650.687367,517.0886342,517.2144701,3,3,3,3,3,3,f,1,1552.99916
20,13,1,4,17,25,617.3439543,767.3937939,617.2604759,600.6430304,617.3059253,583.2504733,3,3,2,3,3,3,f,1,1268.364307
20,13,2,7,19,8,667.3552084,717.4406655,633.8745202,634.0130325,567.2696277,600.5876875,3,3,3,3,3,3,f,1,1870.01959
20,13,4,1,20,24,784.1132684,750.7055465,717.3927429,700.7075869,850.8665671,483.8568352,3,3,3,3,3,3,j,1,1603.099149
20,13,4,1,22,45,650.6422267,717.3757378,951.0006888,667.2874982,650.630787,650.6703619,3,3,3,3,3,3,j,1,1669.67807
20,13,2,3,25,69,700.8114711,750.7293534,784.0999737,699.8635284,618.1954332,567.1920239,3,3,3,3,3,3,f,1,2186.773507
20,13,4,6,28,60,583.9362324,700.7150075,667.3255272,550.6385784,667.4120973,600.428151,3,3,3,3,3,3,f,1,1869.704227
20,13,4,3,29,55,517.1479967,700.7323215,767.3616393,750.6941068,650.7522943,717.3701727,3,3,3,3,3,3,f,1,1619.60127
20,13,1,0,31,96,900.8765845,600.6492141,967.6144242,817.4937824,1017.570026,667.4306479,3,3,2,3,3,3,j,1,2437.182241
20,13,2,0,35,59,700.7221186,784.0597802,834.1913053,717.5102306,533.7682245,567.2792122,3,3,3,3,3,3,j,1,2170.235829
20,13,1,3,44,15,500.5930054,683.909581,650.7569321,700.7347951,734.0253377,817.3905166,3,3,2,3,3,3,f,1,1619.556749
20,13,4,0,45,80,800.8451099,717.3785204,717.4335544,800.7149457,767.6009438,683.9510114,3,3,3,3,3,3,j,1,2036.607725
20,13,2,1,48,6,850.8869729,650.4428063,684.1516683,934.2255623,634.0971291,633.9261532,3,3,3,3,3,3,j,1,1402.814209
20,13,1,1,49,19,600.6989921,817.4446227,717.3370905,750.7695467,700.721191,600.6012913,3,3,2,3,3,3,j,1,1369.429985
20,13,3,1,50,97,734.0544006,617.2558384,850.852963,567.3156953,683.9695619,734.1088161,3,3,3,2,3,3,j,1,1802.093884
20,13,3,1,51,47,583.8604835,617.2617127,650.7164296,717.3231775,1034.4478,1084.348987,3,3,3,2,3,3,j,1,2319.299388
20,13,2,7,55,11,984.2748453,917.2114402,1134.88028,934.2951274,1017.690915,500.4764451,3,3,3,3,3,3,f,1,1619.626932
20,13,3,0,56,75,734.3138019,750.7911893,950.9775003,750.7998461,817.4152509,917.5264935,3,3,3,2,3,3,j,1,2152.77247
20,13,3,1,57,66,767.4339872,1067.734324,700.705732,900.9857245,917.4788799,650.6821108,3,3,3,2,3,3,j,1,2369.284362
20,13,2,1,58,92,717.3911969,1184.497949,1217.927932,733.9975117,583.9411793,533.8952972,3,3,3,3,3,3,j,1,1117.996013
20,13,4,0,62,3,900.9022461,950.9737904,784.1027563,884.2226558,567.2411832,817.441531,3,3,3,3,3,3,j,1,1903.205939
20,13,1,6,66,51,717.3627524,784.0987369,700.6890364,684.1324994,650.5936855,700.6562634,3,3,2,3,3,3,f,1,2086.698129
20,13,3,1,67,63,634.2449167,834.2512858,800.7940955,650.6125454,717.3847042,617.3244759,3,3,3,2,3,3,j,1,2153.392993
20,13,1,1,72,38,600.5134843,700.6998577,600.7008471,700.6278189,717.3877959,633.9428488,3,3,2,3,3,3,j,1,2420.358574
20,13,3,6,74,49,650.5513282,734.0942847,867.5529594,767.4540838,600.6300449,600.5103928,3,3,3,2,3,3,f,1,1786.49271
20,13,1,1,75,88,550.539332,950.9586405,633.9641821,784.0529785,666.9931598,834.5366579,3,3,2,3,3,3,j,1,1619.592613
20,13,3,1,77,33,800.35166,767.8510698,834.2296435,817.41185,834.1495658,517.3270113,3,3,3,2,3,3,j,1,1919.877491
20,13,2,7,78,21,917.5332955,867.4806114,884.3021148,834.1758463,800.9860956,750.592387,3,3,3,3,3,3,f,1,1936.549661
20,13,1,3,79,58,667.4090056,950.8346596,917.6971605,1167.830726,734.0488355,633.9957183,3,3,2,3,3,3,f,1,1869.841193
20,13,4,0,80,95,717.7476804,1017.616403,1101.160905,1051.051332,867.4830848,700.685017,3,3,3,3,3,3,j,1,1986.627389
20,13,3,4,81,99,717.2087813,900.881222,867.5594521,867.5461574,817.4940916,633.9802595,3,3,3,2,3,3,f,1,2352.5788
20,13,1,2,82,53,583.9124254,767.4952047,633.8797763,667.4541456,617.2280123,650.6097629,3,3,2,3,3,3,f,1,1636.278697
20,13,2,4,84,73,867.5068915,1017.68535,800.8138828,750.7723293,633.8977087,550.584472,3,3,3,3,3,3,f,1,2268.44593
20,13,3,6,85,41,1034.392148,600.7206345,850.4324798,1151.472372,600.2231655,734.4319082,3,3,3,2,3,3,f,1,2854.136754
20,13,3,1,86,67,900.8441207,950.9601863,950.9264859,667.3583002,650.6518112,650.6273861,3,3,3,2,3,3,j,1,2020.160946
20,13,1,1,87,43,834.1396723,1334.677335,517.2055038,600.7051757,600.5029723,633.9592354,3,3,2,3,3,3,j,1,1736.418384
20,13,3,2,90,65,533.7979055,617.3037612,600.6946634,583.8985126,583.8725416,483.8849704,3,3,3,2,3,3,f,1,1786.46643
20,13,3,0,92,34,550.565612,533.9676451,483.7198688,500.4597493,533.941674,550.5371676,3,3,3,2,3,3,j,1,1669.683017
20,13,1,0,93,9,467.1797182,700.7159351,683.9825474,684.161253,700.5675288,483.7603716,3,3,2,3,3,3,j,1,2403.766172
20,13,4,5,95,87,817.4650287,567.2167579,767.5963063,650.5092797,633.9923176,617.383529,3,3,3,3,3,3,f,1,1968.901846
20,13,2,6,97,98,617.2944857,650.6233667,633.9910808,650.5367968,517.2559,533.9528045,3,3,3,3,3,3,f,1,1853.231477
20,13,2,1,99,81,767.4738714,800.7668876,750.7871697,617.3250945,533.8393357,450.4469491,3,3,3,3,3,3,j,1,1552.914136
20,13,2,0,103,115,717.5213613,767.3817358,834.134107,800.8877768,667.2921358,884.2198735,3,3,3,3,3,3,j,1,1586.273626
20,13,2,4,105,163,750.7423388,1017.763572,867.1179444,734.0466711,617.6299448,533.9237417,3,3,3,3,3,3,f,1,1801.659178
20,13,4,1,107,128,617.2549108,667.337276,634.0281821,750.680194,734.0822266,550.5520084,3,3,3,3,3,3,j,1,1302.767276
20,13,3,0,108,172,634.0260182,700.686872,917.5833825,684.0187216,733.5411634,651.1672128,3,3,3,2,3,3,j,1,1653.012393
20,13,3,3,111,164,684.0783928,850.7886541,900.8942074,817.4492607,750.7766576,717.429226,3,3,3,2,3,3,f,1,1536.135608
20,13,2,6,112,111,1001.088929,900.5504006,984.6702851,800.7566847,667.3351119,550.5414961,3,3,3,3,3,3,f,1,1936.597893
20,13,1,7,114,105,1034.411008,850.4896779,901.4009519,1000.903112,867.2972682,784.2724957,3,3,2,3,3,3,f,1,1552.948146
20,13,4,1,115,146,1001.216929,950.9506018,984.3097825,951.021713,967.6122598,684.0181032,3,3,3,3,3,3,j,1,1369.376188
20,13,4,7,116,142,1084.404948,917.5434986,917.5942037,1051.131101,884.1926653,717.4075835,3,3,3,3,3,3,f,1,1919.999617
20,13,3,1,118,152,951.002544,967.2863851,884.6412841,684.0536587,884.1527815,850.7846345,3,3,3,2,3,3,j,1,1735.64018
20,13,4,1,120,186,633.9855157,650.5865743,817.6428068,750.6718461,834.1492568,684.0181029,3,3,3,3,3,3,j,1,1636.148841
20,13,1,1,121,103,834.2228413,934.2190693,684.1553787,950.7620025,1001.059866,950.9506018,3,3,2,3,3,3,j,1,1568.774093
20,13,4,1,122,158,1000.896619,967.715835,1117.842042,1051.02227,750.8452954,884.1595834,3,3,3,3,3,3,j,1,1619.68042
20,13,1,2,124,178,1301.328047,934.2728667,1051.046695,784.1154325,917.5827643,834.1628606,3,3,2,3,3,3,f,1,1619.562932
20,13,4,7,125,132,950.7082053,934.5829731,900.9078115,917.5623583,1034.396786,1184.515263,3,3,3,3,3,3,f,1,1285.93526
20,13,4,0,126,110,950.9416355,750.8691023,967.5417671,1101.144519,800.7668876,600.6414846,3,3,3,3,3,3,j,1,2219.219991
20,13,2,0,127,181,1101.165543,967.6966656,1234.517242,1017.688132,750.775421,617.2326498,3,3,3,3,3,3,j,1,1636.317653
20,13,3,2,128,135,967.5782502,867.5443023,984.286285,917.7268415,1000.946706,700.6667755,3,3,3,2,3,3,f,1,1936.602531
20,13,4,0,132,171,734.0231738,884.2390422,767.4290405,1067.745454,850.8931564,734.0207,3,3,3,3,3,3,j,1,2086.709259
20,13,2,4,133,177,1134.423313,700.7007853,1184.497021,734.1771447,600.5054459,550.6528006,3,3,3,3,3,3,f,1,1853.127902
20,13,2,0,135,116,1017.668654,1117.780824,1034.388438,900.8756569,616.9948913,500.7754208,3,3,3,3,3,3,j,1,1636.339914
20,13,4,1,137,102,717.4564335,1050.899216,1151.170923,901.0324108,900.8193861,483.837357,3,3,3,3,3,3,j,1,1401.72559
20,13,2,1,138,145,800.8012066,834.1628606,1134.568009,700.5870075,617.2790267,500.4891211,3,3,3,3,3,3,j,1,1069.12532
20,13,4,0,139,180,934.2302,834.265508,984.2293961,984.2887584,867.1992584,533.7765724,3,3,3,3,3,3,j,1,1685.33366
20,13,3,0,140,151,884.1768974,967.6011293,800.8491292,850.7704125,1067.811618,667.3147059,3,3,3,2,3,3,j,1,1835.463886
20,13,1,0,141,194,934.2206153,834.4581267,1034.093172,1017.720905,684.0026442,600.5425474,3,3,2,3,3,3,j,1,2036.595358
20,13,1,4,142,126,850.724963,767.4352238,833.9430343,901.0076765,684.2079388,683.9961514,3,3,2,3,3,3,f,1,1651.946344
20,13,4,7,144,120,1050.804607,1117.991684,917.275131,1218.237729,750.7809862,667.3462421,3,3,3,3,3,3,f,1,1402.930151
20,13,4,2,145,160,650.7210673,1184.457756,817.4440046,817.5098598,667.2998653,634.0832161,3,3,3,3,3,3,f,1,1469.514329
20,13,4,0,146,114,1151.189164,917.3839621,1084.585199,967.4381921,750.9745322,550.584472,3,3,3,3,3,3,j,1,1853.817372
20,13,4,7,147,100,867.566254,867.4886499,950.9422542,934.3313014,750.7398655,583.9269569,3,3,3,3,3,3,f,1,1453.222759
20,13,4,2,149,134,767.4172914,734.1301497,850.7855621,784.0300992,634.0779602,700.6584276,3,3,3,3,3,3,f,1,1319.4076
20,13,1,1,150,101,867.5337902,767.4407891,884.3392164,1050.957651,834.1548222,684.0202673,3,3,2,3,3,3,j,1,1636.257363
20,13,4,3,152,112,834.2364454,783.9815582,850.9432434,817.4501881,884.2408974,750.428213,3,3,3,3,3,3,f,1,1486.167639
20,13,2,1,154,157,917.507943,650.665415,1051.024743,700.7100605,683.9915137,550.5934381,3,3,3,3,3,3,j,1,1352.611883
20,13,3,4,155,189,850.7206347,784.1271814,750.7358461,817.4950189,700.7264472,683.9782188,3,3,3,2,3,3,f,1,1853.232714
20,13,2,2,156,127,767.4448085,867.5517226,1017.298567,1084.788948,767.432132,533.782756,3,3,3,3,3,3,f,1,1386.065981
20,13,4,3,157,125,1184.412925,1184.557002,1134.505864,867.4803022,717.5065205,950.8998964,3,3,3,3,3,3,f,1,1469.344899
20,13,2,2,161,124,850.8538906,800.8389263,1167.811248,650.6382073,750.6709185,550.6079695,3,3,3,3,3,3,f,1,1819.795002
20,13,4,6,162,184,867.4231041,1017.797891,867.4308336,1084.631885,817.2557147,700.6083406,3,3,3,3,3,3,f,1,1602.902511
20,13,1,3,165,153,650.7257051,800.7474095,917.6006964,967.6215351,1017.734509,600.5663541,3,3,2,3,3,3,f,1,1719.754252
20,13,3,1,168,129,1001.036986,1001.027093,984.3178212,800.7974965,767.4287311,784.0959544,3,3,3,2,3,3,j,1,1552.86374
20,13,4,1,169,182,1134.481129,1251.235789,1101.213775,1084.379904,1317.890768,1067.818111,3,3,3,3,3,3,j,1,1703.070952
20,13,2,0,170,149,783.7224661,1051.343507,1017.304132,684.3418134,700.6707948,750.7695467,3,3,3,3,3,3,j,1,1886.56747
20,13,1,7,171,137,1067.821203,1117.753926,917.344078,1585.078958,1101.209756,700.6540992,3,3,2,3,3,3,f,1,1386.077421
20,13,3,0,173,113,1000.938667,1101.124113,800.8046073,950.8856742,750.8109766,650.5970866,3,3,3,2,3,3,j,1,1686.399091
20,13,2,3,176,162,1068.024334,717.3834674,767.5035526,800.8225397,650.547618,634.0284913,3,3,3,3,3,3,f,1,1402.79906
20,13,1,0,178,109,934.1553785,800.8883952,750.8029379,1151.112797,817.4913088,533.8659252,3,3,2,3,3,3,j,1,2170.019404
20,13,1,7,179,140,1117.39837,1001.346165,700.8201284,817.3373379,951.0653073,667.2494691,3,3,2,3,3,3,f,1,1703.06786
20,13,1,1,180,188,750.7772762,917.6143003,884.1360859,734.0553282,717.3642982,700.7035678,3,3,2,3,3,3,j,1,1618.894487
20,13,1,1,182,141,750.8684839,867.5010172,750.6869959,817.4378211,734.0989222,550.5551002,3,3,2,3,3,3,j,1,1552.831585
20,13,1,6,184,107,884.2208008,700.7156259,967.6088588,1051.029999,1100.744132,634.3945595,3,3,2,3,3,3,f,1,1386.024551
20,13,2,3,186,123,750.6956528,784.1293456,917.6467643,1000.95289,800.8800473,533.8526305,3,3,3,3,3,3,f,1,1235.902054
20,13,4,0,187,199,850.9126347,984.2596955,984.2272317,1151.281609,1234.644005,633.99139,3,3,3,3,3,3,j,1,2319.33989
20,13,2,5,188,130,684.000789,750.8010829,1134.429806,717.678115,633.6574766,550.5999308,3,3,3,3,3,3,f,1,1986.549166
20,13,1,4,189,136,1151.110633,1201.26009,950.8862926,1067.700005,684.0224315,734.1357148,3,3,2,3,3,3,f,1,2103.417294
20,13,1,0,191,192,917.523711,867.4422733,1100.783707,851.1618329,967.6765692,717.376047,3,3,2,3,3,3,j,1,2253.552158
20,13,2,1,193,167,833.968078,750.9921554,817.41185,617.4116645,600.5326537,683.9519385,3,3,3,3,3,3,j,1,1602.920443
20,13,2,1,195,148,617.3284955,617.2610943,700.3900602,584.2540686,567.1941878,634.0989843,3,3,3,3,3,3,j,1,1002.423964
20,13,1,1,199,187,934.4222001,717.2873127,650.6106905,666.9186475,684.4747604,533.4401857,3,3,2,3,3,3,j,1,1502.832698
21,14,4,0,1,7,784.2802249,750.795827,700.7066596,984.2266133,717.3695543,1001.0543,3,3,3,3,3,3,j,1,2285.873115
21,14,1,1,2,19,650.6051251,717.4338636,934.2657554,700.8188916,1234.417686,617.3015968,3,3,2,3,3,3,j,1,1152.548624
21,14,3,7,6,32,1234.573512,800.8253225,1234.488179,583.9309765,734.0407968,1267.991746,3,3,3,2,3,3,f,1,3621.568577
21,14,2,1,7,6,2786.06357,1835.182842,1034.511491,1000.894764,683.9621416,951.0013072,3,3,3,3,3,3,j,1,3805.112399
21,14,1,5,8,17,1418.07003,1468.202173,2235.558866,1134.404762,1134.512975,984.2930869,3,3,2,3,3,3,f,1,3103.359787
21,14,1,0,11,18,1568.10101,850.9423158,1885.214502,784.1240896,834.1888317,650.730652,3,3,2,3,3,3,j,1,3136.741228
21,14,1,1,12,16,1151.058382,1001.056465,1301.359584,1951.957289,900.8784394,834.4491604,3,3,2,3,3,3,j,1,2487.123621
21,14,3,2,15,65,817.5701494,1184.474142,1735.054595,2085.419364,800.7650326,1835.177586,3,3,3,2,3,3,f,1,3154.479757
21,14,2,1,16,81,1067.436893,1018.000094,1034.339897,834.1517302,667.3607735,984.2906136,3,3,3,3,3,3,j,1,885.5518166
21,14,4,1,20,10,934.3183159,1518.075843,1267.837775,1484.900624,217.0554283,3320.089031,3,3,3,3,3,3,j,1,2153.490693
21,14,2,0,21,28,867.5780026,1017.737292,1034.284244,884.2365691,900.865763,784.1175969,3,3,3,3,3,3,j,1,1869.77472
21,14,2,7,24,11,1484.834769,850.7994751,1885.21172,917.6662425,1017.761408,583.7652565,3,3,3,3,3,3,f,1,1319.248373
21,14,1,6,25,62,1067.677744,867.5715101,2002.022649,1351.360635,1050.995062,583.9414885,3,3,2,3,3,3,f,1,1151.227812
21,14,2,1,27,37,967.574849,1051.151197,1368.01982,1167.750957,717.4415931,900.8215505,3,3,3,3,3,3,j,1,1586.247655
21,14,1,5,28,82,950.983993,800.72082,917.6483101,1251.22033,1017.695862,567.4736858,3,3,2,3,3,3,f,1,1102.524385
21,14,1,2,32,53,1151.165667,817.461937,950.987085,1751.65689,967.6620376,1418.084562,3,3,2,3,3,3,f,1,1002.2972
21,14,1,1,34,88,1384.724763,1084.511305,900.8722559,1534.773675,917.5852377,650.6338788,3,3,2,3,3,3,j,1,1452.752806
21,14,3,1,36,63,1251.176735,1134.442482,1134.411255,1217.854656,1468.140338,817.4625554,3,3,3,2,3,3,j,1,1102.336404
21,14,2,6,38,98,1084.293025,800.8491292,1001.055537,784.1485147,617.2527464,600.5227601,3,3,3,3,3,3,f,1,1469.526387
21,14,1,1,40,38,684.0072817,734.0785167,1651.704257,1100.976635,1084.421334,1484.873725,3,3,2,3,3,3,j,1,3371.417697
21,14,1,0,41,9,934.2091756,800.8271777,1768.248983,1318.182015,917.7478657,500.4313048,3,3,2,3,3,3,j,1,1368.328071
21,14,4,0,42,80,884.1663853,1167.844021,517.1767501,1284.62465,1201.184032,1051.102347,3,3,3,3,3,3,j,1,2403.699389
21,14,4,1,43,45,1067.731232,734.2275409,1184.429311,1117.796902,917.5598847,1268.226104,3,3,3,3,3,3,j,1,1419.375075
21,14,4,5,45,87,817.396391,1101.083301,1601.565621,1384.787526,950.886911,867.53008,3,3,3,3,3,3,f,1,1319.254248
21,14,2,2,46,90,750.7070925,767.354219,1384.803912,884.1673129,817.5661303,800.7792549,3,3,3,3,3,3,f,1,1586.238998
21,14,3,1,49,4,867.5353362,1084.528001,784.0359737,1184.495166,1418.061992,867.6478772,3,3,3,2,3,3,j,1,1369.372169
21,14,2,0,50,68,1134.530598,884.1911196,1084.4269,917.5697786,833.7244447,601.0214658,3,3,3,3,3,3,j,1,2270.272251
21,14,3,1,51,97,917.5385516,1267.906722,1084.506358,984.2983431,1034.297539,934.3872629,3,3,3,2,3,3,j,1,968.9506958
21,14,2,6,53,13,800.6970133,717.4734385,1000.992155,734.0290481,867.4889591,617.2849012,3,3,3,3,3,3,f,1,1986.62306
21,14,2,7,54,74,717.3930518,968.4652849,900.1036368,633.8890516,600.5997455,617.3189108,3,3,3,3,3,3,f,1,1369.335686
21,14,4,7,55,54,867.5470848,1218.068299,767.1748952,1001.023073,1034.435742,784.1154325,3,3,3,3,3,3,f,1,1202.479801
21,14,2,3,57,69,3586.842824,2385.726193,2068.775639,1117.748979,2285.615878,583.9142809,3,3,3,3,3,3,f,1,1252.616582
21,14,1,5,58,57,1301.39112,1768.515186,984.2467101,717.3599699,667.3165609,1568.198711,3,3,2,3,3,3,f,1,2070.066461
21,14,2,4,59,73,1184.44848,1034.375452,1234.610614,900.9612994,733.9761783,533.844901,3,3,3,3,3,3,f,1,1002.288852
21,14,2,1,60,92,1168.07003,1000.869412,717.3775928,717.3661534,767.3925571,750.7466674,3,3,3,3,3,3,j,1,1169.202862
21,14,1,7,61,26,1134.462579,1301.268067,984.4068647,1534.823453,1317.968681,1351.364345,3,3,2,3,3,3,f,1,1252.580717
21,14,4,5,62,5,1451.542061,1050.962598,850.8882094,1050.948067,1001.175189,967.5689747,3,3,3,3,3,3,f,1,1269.363265
21,14,1,1,64,43,1151.065493,1451.489192,1368.003433,1217.924531,1751.244136,967.5445496,3,3,2,3,3,3,j,1,1234.749744
21,14,2,7,65,21,751.1479817,784.0950268,784.1686115,967.5869071,800.8766461,617.1865822,3,3,3,3,3,3,f,1,1869.946005
21,14,4,4,66,35,1835.189644,767.4642866,800.7934771,1368.082274,767.369678,684.0041899,3,3,3,3,3,3,f,1,1002.341722
21,14,4,4,67,48,1067.682381,2686.07167,1401.387039,1384.769903,784.0239154,1151.187,3,3,3,3,3,3,f,1,2070.118712
21,14,2,7,68,8,850.8152433,1017.604963,1568.359484,1017.612693,934.2985284,950.8807275,3,3,3,3,3,3,f,1,1169.164215
21,14,4,0,69,95,1051.198192,683.8666054,1684.967901,1351.415669,950.9091717,567.2711737,3,3,3,3,3,3,j,1,1535.985966
21,14,1,0,70,96,650.6471734,1701.691086,750.7315176,1234.524353,1434.84392,1150.195463,3,3,2,3,3,3,j,1,1937.159362
21,14,1,0,74,94,750.7846965,1134.440627,2302.294541,1234.666884,1851.80678,1051.043912,3,3,2,3,3,3,j,1,1886.530368
21,14,4,3,75,55,1067.663831,1735.160025,1000.997412,1351.302819,1117.717443,517.2067406,3,3,3,3,3,3,f,1,1636.222117
21,14,3,4,76,56,834.1616238,1234.524353,900.8744203,1684.980887,1484.83415,1301.27425,3,3,3,2,3,3,f,1,1753.139713
21,14,1,0,77,46,1134.593671,917.4433243,734.0766618,1184.519591,600.6025281,1067.810382,3,3,2,3,3,3,j,1,1836.619597
21,14,1,6,78,51,1134.344473,951.2539064,867.2917031,817.4807967,1401.441455,1084.426281,3,3,2,3,3,3,f,1,1602.986917
21,14,2,0,80,59,834.1325612,917.6087352,884.2136897,1184.589157,750.6554595,750.6931794,3,3,3,3,3,3,j,1,1419.388988
21,14,3,1,81,66,1284.587858,1001.015344,1434.805582,1451.416535,1251.247537,617.3325146,3,3,3,2,3,3,j,1,1002.300601
21,14,2,1,82,86,800.8033708,1334.553354,1201.302138,867.4620606,800.8392355,550.6169358,3,3,3,3,3,3,j,1,1185.852462
21,14,3,7,83,30,1001.034822,1534.855298,750.7670731,950.9169015,1368.078873,617.2270845,3,3,3,2,3,3,f,1,1284.675356
21,14,4,1,84,24,1151.157628,834.118339,1017.755224,1351.356616,967.1769356,1034.818197,3,3,3,3,3,3,j,1,1084.736697
21,14,4,0,85,3,834.2002714,834.210474,934.2997652,1201.21124,1301.2557,1201.176612,3,3,3,3,3,3,j,1,1619.72927
21,14,1,4,86,25,1067.757203,667.0463386,767.7196686,1501.511267,867.5118384,884.32283,3,3,2,3,3,3,f,1,1252.706862
21,14,1,3,88,15,967.5770134,1267.941968,1067.701551,1051.069574,1201.21124,1601.596539,3,3,2,3,3,3,f,1,1651.979735
21,14,2,1,90,23,1101.062587,917.5697786,967.6484338,850.8325573,617.2768623,750.7519235,3,3,3,3,3,3,j,1,1069.126248
21,14,3,0,91,52,917.5679237,1001.026784,800.7115445,1017.652886,1785.124902,934.3056395,3,3,3,2,3,3,j,1,2470.454852
21,14,2,0,92,61,2952.991183,750.7463582,1067.768952,1234.470556,1034.330312,1184.601215,3,3,3,3,3,3,j,1,1219.19773
21,14,3,2,94,0,918.1139336,1134.469999,817.5834443,967.6369941,1067.695367,500.4755175,3,3,3,2,3,3,f,1,1219.135585
21,14,3,0,95,75,950.9434907,1818.388237,834.2277883,867.452167,1051.065555,784.1321283,3,3,3,2,3,3,j,1,2704.019822
21,14,1,0,97,50,800.8636606,749.7538936,935.1793795,1368.18152,1551.551584,1151.146498,3,3,2,3,3,3,j,1,1869.918488
