Subject,Condition,RC,CE,pType,probeACC
17,1,RC,NonCE,7,1
17,1,RC,NonCE,1,1
17,3,RC,CE,6,0
17,2,NonRC,NonCE,0,1
17,2,NonRC,NonCE,4,1
17,1,RC,NonCE,7,1
17,4,NonRC,CE,4,0
17,1,RC,NonCE,8,1
17,3,RC,CE,8,1
17,3,RC,CE,1,0
17,2,NonRC,NonCE,2,1
17,2,NonRC,NonCE,5,0
17,2,NonRC,NonCE,0,1
17,2,NonRC,NonCE,8,1
17,3,RC,CE,3,0
17,3,RC,CE,2,1
17,3,RC,CE,6,1
17,3,RC,CE,0,1
17,3,RC,CE,0,1
17,1,RC,NonCE,1,1
17,1,RC,NonCE,2,1
17,3,RC,CE,7,1
17,2,NonRC,NonCE,3,0
17,4,NonRC,CE,0,1
17,3,RC,CE,0,1
17,2,NonRC,NonCE,7,1
17,1,RC,NonCE,0,1
17,1,RC,NonCE,2,0
17,1,RC,NonCE,8,1
17,1,RC,NonCE,3,1
17,3,RC,CE,7,1
17,4,NonRC,CE,5,1
17,4,NonRC,CE,8,1
17,3,RC,CE,2,0
17,4,NonRC,CE,7,1
17,3,RC,CE,2,1
17,4,NonRC,CE,2,1
17,1,RC,NonCE,2,1
17,3,RC,CE,1,1
17,3,RC,CE,2,1
17,3,RC,CE,5,1
17,3,RC,CE,8,1
17,1,RC,NonCE,6,1
17,3,RC,CE,8,1
17,3,RC,CE,7,1
17,2,NonRC,NonCE,0,1
17,2,NonRC,NonCE,7,1
17,2,NonRC,NonCE,2,0
17,2,NonRC,NonCE,1,1
17,2,NonRC,NonCE,6,1
17,2,NonRC,NonCE,1,1
17,2,NonRC,NonCE,3,1
17,2,NonRC,NonCE,1,0
17,4,NonRC,CE,3,1
17,1,RC,NonCE,0,1
17,4,NonRC,CE,1,1
17,1,RC,NonCE,1,1
17,3,RC,CE,1,1
17,3,RC,CE,5,1
17,4,NonRC,CE,1,0
17,4,NonRC,CE,1,1
17,3,RC,CE,2,1
17,4,NonRC,CE,0,1
17,1,RC,NonCE,3,1
17,2,NonRC,NonCE,8,1
17,4,NonRC,CE,3,1
17,4,NonRC,CE,2,1
17,1,RC,NonCE,4,1
17,4,NonRC,CE,2,1
17,4,NonRC,CE,7,1
17,4,NonRC,CE,1,1
17,2,NonRC,NonCE,1,1
17,2,NonRC,NonCE,6,1
17,4,NonRC,CE,5,1
17,1,RC,NonCE,5,0
17,2,NonRC,NonCE,2,1
17,3,RC,CE,2,1
17,3,RC,CE,4,1
17,2,NonRC,NonCE,5,1
17,3,RC,CE,3,0
17,2,NonRC,NonCE,1,1
17,2,NonRC,NonCE,0,1
17,3,RC,CE,8,1
17,2,NonRC,NonCE,4,0
17,4,NonRC,CE,3,0
17,1,RC,NonCE,5,1
17,4,NonRC,CE,0,1
17,1,RC,NonCE,6,1
17,4,NonRC,CE,8,0
17,4,NonRC,CE,7,1
17,1,RC,NonCE,0,0
17,4,NonRC,CE,6,1
17,3,RC,CE,1,1
17,1,RC,NonCE,7,1
17,2,NonRC,NonCE,0,1
17,1,RC,NonCE,0,1
17,2,NonRC,NonCE,5,0
17,2,NonRC,NonCE,8,1
17,1,RC,NonCE,6,0
17,1,RC,NonCE,0,0
18,3,RC,CE,5,1
18,1,RC,NonCE,0,1
18,1,RC,NonCE,2,1
18,3,RC,CE,6,1
18,4,NonRC,CE,0,1
18,4,NonRC,CE,8,1
18,2,NonRC,NonCE,1,1
18,4,NonRC,CE,0,1
18,3,RC,CE,1,1
18,2,NonRC,NonCE,2,1
18,4,NonRC,CE,5,1
18,4,NonRC,CE,1,1
18,2,NonRC,NonCE,8,1
18,2,NonRC,NonCE,0,1
18,1,RC,NonCE,1,1
18,3,RC,CE,4,1
18,1,RC,NonCE,3,1
18,3,RC,CE,5,1
18,1,RC,NonCE,4,1
18,1,RC,NonCE,1,1
18,4,NonRC,CE,2,1
18,4,NonRC,CE,2,1
18,4,NonRC,CE,0,1
18,4,NonRC,CE,8,1
18,4,NonRC,CE,4,1
18,2,NonRC,NonCE,2,1
18,2,NonRC,NonCE,0,1
18,3,RC,CE,0,1
18,1,RC,NonCE,1,1
18,3,RC,CE,0,1
18,2,NonRC,NonCE,7,1
18,3,RC,CE,0,1
18,4,NonRC,CE,6,1
18,1,RC,NonCE,2,1
18,1,RC,NonCE,4,1
18,1,RC,NonCE,5,1
18,4,NonRC,CE,6,1
18,1,RC,NonCE,1,1
18,2,NonRC,NonCE,4,1
18,1,RC,NonCE,2,1
18,3,RC,CE,0,1
18,1,RC,NonCE,8,1
18,1,RC,NonCE,5,1
18,4,NonRC,CE,5,1
18,2,NonRC,NonCE,2,1
18,3,RC,CE,4,1
18,4,NonRC,CE,0,1
18,1,RC,NonCE,0,1
18,1,RC,NonCE,8,1
18,2,NonRC,NonCE,1,1
18,2,NonRC,NonCE,3,1
18,4,NonRC,CE,1,1
18,3,RC,CE,1,1
18,2,NonRC,NonCE,5,1
18,4,NonRC,CE,4,1
18,2,NonRC,NonCE,6,1
18,3,RC,CE,1,1
18,3,RC,CE,3,1
18,4,NonRC,CE,1,1
18,4,NonRC,CE,2,1
18,1,RC,NonCE,7,1
18,1,RC,NonCE,1,1
18,3,RC,CE,6,1
18,2,NonRC,NonCE,0,1
18,2,NonRC,NonCE,4,1
18,1,RC,NonCE,7,1
18,4,NonRC,CE,4,1
18,1,RC,NonCE,8,0
18,3,RC,CE,8,1
18,3,RC,CE,1,1
18,2,NonRC,NonCE,2,1
18,2,NonRC,NonCE,5,1
18,2,NonRC,NonCE,0,1
18,2,NonRC,NonCE,8,1
18,3,RC,CE,3,1
18,3,RC,CE,2,1
18,3,RC,CE,6,1
18,3,RC,CE,0,1
18,3,RC,CE,0,1
18,1,RC,NonCE,1,1
18,1,RC,NonCE,2,1
18,3,RC,CE,7,1
18,2,NonRC,NonCE,3,1
18,4,NonRC,CE,0,1
18,3,RC,CE,0,1
18,2,NonRC,NonCE,7,1
18,1,RC,NonCE,0,1
18,1,RC,NonCE,2,1
18,1,RC,NonCE,8,1
18,1,RC,NonCE,3,1
18,3,RC,CE,7,1
18,4,NonRC,CE,5,1
18,4,NonRC,CE,8,1
18,3,RC,CE,2,1
18,4,NonRC,CE,7,1
18,3,RC,CE,2,1
18,4,NonRC,CE,2,1
18,1,RC,NonCE,2,1
18,3,RC,CE,1,1
18,3,RC,CE,2,1
18,3,RC,CE,5,1
18,3,RC,CE,8,1
18,1,RC,NonCE,6,1
18,3,RC,CE,8,1
18,3,RC,CE,7,1
18,2,NonRC,NonCE,0,1
18,2,NonRC,NonCE,7,1
18,2,NonRC,NonCE,2,1
18,2,NonRC,NonCE,1,1
18,2,NonRC,NonCE,6,1
18,2,NonRC,NonCE,1,1
18,2,NonRC,NonCE,3,1
18,2,NonRC,NonCE,1,1
18,4,NonRC,CE,3,1
18,1,RC,NonCE,0,1
18,4,NonRC,CE,1,1
18,1,RC,NonCE,1,1
18,3,RC,CE,1,1
18,3,RC,CE,5,1
18,4,NonRC,CE,1,1
18,4,NonRC,CE,1,1
18,3,RC,CE,2,1
18,4,NonRC,CE,0,1
18,1,RC,NonCE,3,1
18,2,NonRC,NonCE,8,1
18,4,NonRC,CE,3,1
18,4,NonRC,CE,2,1
18,1,RC,NonCE,4,1
18,4,NonRC,CE,2,1
18,4,NonRC,CE,7,1
18,4,NonRC,CE,1,0
18,2,NonRC,NonCE,1,1
18,2,NonRC,NonCE,6,1
18,4,NonRC,CE,5,1
18,1,RC,NonCE,5,1
18,2,NonRC,NonCE,2,1
18,3,RC,CE,2,1
18,3,RC,CE,4,1
18,2,NonRC,NonCE,5,1
18,3,RC,CE,3,1
18,2,NonRC,NonCE,1,1
18,2,NonRC,NonCE,0,1
18,3,RC,CE,8,1
18,2,NonRC,NonCE,4,1
18,4,NonRC,CE,3,1
18,1,RC,NonCE,5,1
18,4,NonRC,CE,0,1
18,1,RC,NonCE,6,1
18,4,NonRC,CE,8,1
18,4,NonRC,CE,7,1
18,1,RC,NonCE,0,1
18,4,NonRC,CE,6,1
18,3,RC,CE,1,1
18,1,RC,NonCE,7,1
18,2,NonRC,NonCE,0,1
18,1,RC,NonCE,0,1
18,2,NonRC,NonCE,5,1
18,2,NonRC,NonCE,8,1
18,1,RC,NonCE,6,1
18,1,RC,NonCE,0,1
19,3,RC,CE,5,1
19,1,RC,NonCE,0,1
19,1,RC,NonCE,2,1
19,3,RC,CE,6,1
19,4,NonRC,CE,0,1
19,4,NonRC,CE,8,1
19,2,NonRC,NonCE,1,0
19,4,NonRC,CE,0,1
19,3,RC,CE,1,1
19,2,NonRC,NonCE,2,1
19,4,NonRC,CE,5,1
19,4,NonRC,CE,1,0
19,2,NonRC,NonCE,8,1
19,2,NonRC,NonCE,0,1
19,1,RC,NonCE,1,1
19,3,RC,CE,4,1
19,1,RC,NonCE,3,1
19,3,RC,CE,5,1
19,1,RC,NonCE,4,1
19,1,RC,NonCE,1,1
19,4,NonRC,CE,2,1
19,4,NonRC,CE,2,1
19,4,NonRC,CE,0,1
19,4,NonRC,CE,8,1
19,4,NonRC,CE,4,1
19,2,NonRC,NonCE,2,1
19,2,NonRC,NonCE,0,1
19,3,RC,CE,0,1
19,1,RC,NonCE,1,1
19,3,RC,CE,0,1
19,2,NonRC,NonCE,7,1
19,3,RC,CE,0,1
19,4,NonRC,CE,6,1
19,1,RC,NonCE,2,1
19,1,RC,NonCE,4,1
19,1,RC,NonCE,5,1
19,4,NonRC,CE,6,1
19,1,RC,NonCE,1,1
19,2,NonRC,NonCE,4,1
19,1,RC,NonCE,2,1
19,3,RC,CE,0,1
19,1,RC,NonCE,8,1
19,1,RC,NonCE,5,0
19,4,NonRC,CE,5,1
19,2,NonRC,NonCE,2,1
19,3,RC,CE,4,1
19,4,NonRC,CE,0,1
19,1,RC,NonCE,0,1
19,1,RC,NonCE,8,1
19,2,NonRC,NonCE,1,1
19,2,NonRC,NonCE,3,1
19,4,NonRC,CE,1,1
19,3,RC,CE,1,1
19,2,NonRC,NonCE,5,1
19,4,NonRC,CE,4,1
19,2,NonRC,NonCE,6,1
19,3,RC,CE,1,1
19,3,RC,CE,3,1
19,4,NonRC,CE,1,1
19,4,NonRC,CE,2,1
19,1,RC,NonCE,7,1
19,1,RC,NonCE,1,1
19,3,RC,CE,6,1
19,2,NonRC,NonCE,0,1
19,2,NonRC,NonCE,4,1
19,1,RC,NonCE,7,1
19,4,NonRC,CE,4,1
19,1,RC,NonCE,8,1
19,3,RC,CE,8,1
19,3,RC,CE,1,1
19,2,NonRC,NonCE,2,1
19,2,NonRC,NonCE,5,0
19,2,NonRC,NonCE,0,1
19,2,NonRC,NonCE,8,1
19,3,RC,CE,3,1
19,3,RC,CE,2,1
19,3,RC,CE,6,1
19,3,RC,CE,0,1
19,3,RC,CE,0,1
19,1,RC,NonCE,1,1
19,1,RC,NonCE,2,1
19,3,RC,CE,7,1
19,2,NonRC,NonCE,3,1
19,4,NonRC,CE,0,1
19,3,RC,CE,0,1
19,2,NonRC,NonCE,7,1
19,1,RC,NonCE,0,1
19,1,RC,NonCE,2,1
19,1,RC,NonCE,8,1
19,1,RC,NonCE,3,1
19,3,RC,CE,7,1
19,4,NonRC,CE,5,1
19,4,NonRC,CE,8,1
19,3,RC,CE,2,1
19,4,NonRC,CE,7,1
19,3,RC,CE,2,1
19,4,NonRC,CE,2,1
19,1,RC,NonCE,2,1
19,3,RC,CE,1,1
19,3,RC,CE,2,1
19,3,RC,CE,5,1
19,3,RC,CE,8,0
19,1,RC,NonCE,6,1
19,3,RC,CE,8,1
19,3,RC,CE,7,1
19,2,NonRC,NonCE,0,1
19,2,NonRC,NonCE,7,1
19,2,NonRC,NonCE,2,1
19,2,NonRC,NonCE,1,1
19,2,NonRC,NonCE,6,1
19,2,NonRC,NonCE,1,1
19,2,NonRC,NonCE,3,1
19,2,NonRC,NonCE,1,1
19,4,NonRC,CE,3,1
19,1,RC,NonCE,0,1
19,4,NonRC,CE,1,1
19,1,RC,NonCE,1,1
19,3,RC,CE,1,1
19,3,RC,CE,5,1
19,4,NonRC,CE,1,1
19,4,NonRC,CE,1,0
19,3,RC,CE,2,1
19,4,NonRC,CE,0,1
19,1,RC,NonCE,3,1
19,2,NonRC,NonCE,8,1
19,4,NonRC,CE,3,1
19,4,NonRC,CE,2,1
19,1,RC,NonCE,4,1
19,4,NonRC,CE,2,1
19,4,NonRC,CE,7,1
19,4,NonRC,CE,1,1
19,2,NonRC,NonCE,1,1
19,2,NonRC,NonCE,6,1
19,4,NonRC,CE,5,1
19,1,RC,NonCE,5,1
19,2,NonRC,NonCE,2,1
19,3,RC,CE,2,1
19,3,RC,CE,4,1
19,2,NonRC,NonCE,5,1
19,3,RC,CE,3,1
19,2,NonRC,NonCE,1,1
19,2,NonRC,NonCE,0,0
19,3,RC,CE,8,1
19,2,NonRC,NonCE,4,1
19,4,NonRC,CE,3,1
19,1,RC,NonCE,5,1
19,4,NonRC,CE,0,0
19,1,RC,NonCE,6,1
19,4,NonRC,CE,8,1
19,4,NonRC,CE,7,1
19,1,RC,NonCE,0,1
19,4,NonRC,CE,6,1
19,3,RC,CE,1,1
19,1,RC,NonCE,7,1
19,2,NonRC,NonCE,0,1
19,1,RC,NonCE,0,1
19,2,NonRC,NonCE,5,1
19,2,NonRC,NonCE,8,1
19,1,RC,NonCE,6,1
19,1,RC,NonCE,0,1
20,3,RC,CE,5,1
20,1,RC,NonCE,0,1
20,1,RC,NonCE,2,0
20,3,RC,CE,6,1
20,4,NonRC,CE,0,1
20,4,NonRC,CE,8,1
20,2,NonRC,NonCE,1,1
20,4,NonRC,CE,0,1
20,3,RC,CE,1,1
20,2,NonRC,NonCE,2,1
20,4,NonRC,CE,5,1
20,4,NonRC,CE,1,1
20,2,NonRC,NonCE,8,1
20,2,NonRC,NonCE,0,1
20,1,RC,NonCE,1,1
20,3,RC,CE,4,1
20,1,RC,NonCE,3,0
20,3,RC,CE,5,1
20,1,RC,NonCE,4,1
20,1,RC,NonCE,1,1
20,4,NonRC,CE,2,1
20,4,NonRC,CE,2,1
20,4,NonRC,CE,0,1
20,4,NonRC,CE,8,1
20,4,NonRC,CE,4,1
20,2,NonRC,NonCE,2,1
20,2,NonRC,NonCE,0,1
20,3,RC,CE,0,1
20,1,RC,NonCE,1,0
20,3,RC,CE,0,1
20,2,NonRC,NonCE,7,1
20,3,RC,CE,0,1
20,4,NonRC,CE,6,1
20,1,RC,NonCE,2,1
20,1,RC,NonCE,4,1
20,1,RC,NonCE,5,1
20,4,NonRC,CE,6,0
20,1,RC,NonCE,1,1
20,2,NonRC,NonCE,4,1
20,1,RC,NonCE,2,1
20,3,RC,CE,0,1
20,1,RC,NonCE,8,1
20,1,RC,NonCE,5,1
20,4,NonRC,CE,5,1
20,2,NonRC,NonCE,2,0
20,3,RC,CE,4,1
20,4,NonRC,CE,0,1
20,1,RC,NonCE,0,1
20,1,RC,NonCE,8,1
20,2,NonRC,NonCE,1,1
20,2,NonRC,NonCE,3,0
20,4,NonRC,CE,1,1
20,3,RC,CE,1,1
20,2,NonRC,NonCE,5,1
20,4,NonRC,CE,4,1
20,2,NonRC,NonCE,6,0
20,3,RC,CE,1,1
20,3,RC,CE,3,1
20,4,NonRC,CE,1,1
20,4,NonRC,CE,2,1
20,1,RC,NonCE,7,1
20,1,RC,NonCE,1,1
20,3,RC,CE,6,1
20,2,NonRC,NonCE,0,1
20,2,NonRC,NonCE,4,1
20,1,RC,NonCE,7,1
20,4,NonRC,CE,4,1
20,1,RC,NonCE,8,1
20,3,RC,CE,8,1
20,3,RC,CE,1,1
20,2,NonRC,NonCE,2,1
20,2,NonRC,NonCE,5,0
20,2,NonRC,NonCE,0,1
20,2,NonRC,NonCE,8,1
20,3,RC,CE,3,0
20,3,RC,CE,2,1
20,3,RC,CE,6,1
20,3,RC,CE,0,1
20,3,RC,CE,0,1
20,1,RC,NonCE,1,1
20,1,RC,NonCE,2,1
20,3,RC,CE,7,1
20,2,NonRC,NonCE,3,1
20,4,NonRC,CE,0,1
20,3,RC,CE,0,1
20,2,NonRC,NonCE,7,1
20,1,RC,NonCE,0,0
20,1,RC,NonCE,2,1
20,1,RC,NonCE,8,1
20,1,RC,NonCE,3,1
20,3,RC,CE,7,1
20,4,NonRC,CE,5,1
20,4,NonRC,CE,8,0
20,3,RC,CE,2,1
20,4,NonRC,CE,7,1
20,3,RC,CE,2,1
20,4,NonRC,CE,2,1
20,1,RC,NonCE,2,1
20,3,RC,CE,1,1
20,3,RC,CE,2,1
20,3,RC,CE,5,1
20,3,RC,CE,8,1
20,1,RC,NonCE,6,0
20,3,RC,CE,8,1
20,3,RC,CE,7,1
20,2,NonRC,NonCE,0,0
20,2,NonRC,NonCE,7,1
20,2,NonRC,NonCE,2,0
20,2,NonRC,NonCE,1,1
20,2,NonRC,NonCE,6,1
20,2,NonRC,NonCE,1,1
20,2,NonRC,NonCE,3,1
20,2,NonRC,NonCE,1,1
20,4,NonRC,CE,3,1
20,1,RC,NonCE,0,1
20,4,NonRC,CE,1,1
20,1,RC,NonCE,1,1
20,3,RC,CE,1,1
20,3,RC,CE,5,1
20,4,NonRC,CE,1,1
20,4,NonRC,CE,1,1
20,3,RC,CE,2,1
20,4,NonRC,CE,0,1
20,1,RC,NonCE,3,1
20,2,NonRC,NonCE,8,1
20,4,NonRC,CE,3,1
20,4,NonRC,CE,2,1
20,1,RC,NonCE,4,0
20,4,NonRC,CE,2,1
20,4,NonRC,CE,7,1
20,4,NonRC,CE,1,1
20,2,NonRC,NonCE,1,1
20,2,NonRC,NonCE,6,1
20,4,NonRC,CE,5,1
20,1,RC,NonCE,5,1
20,2,NonRC,NonCE,2,1
20,3,RC,CE,2,1
20,3,RC,CE,4,0
20,2,NonRC,NonCE,5,1
20,3,RC,CE,3,1
20,2,NonRC,NonCE,1,1
20,2,NonRC,NonCE,0,1
20,3,RC,CE,8,1
20,2,NonRC,NonCE,4,0
20,4,NonRC,CE,3,1
20,1,RC,NonCE,5,0
20,4,NonRC,CE,0,1
20,1,RC,NonCE,6,0
20,4,NonRC,CE,8,1
20,4,NonRC,CE,7,1
20,1,RC,NonCE,0,1
20,4,NonRC,CE,6,1
20,3,RC,CE,1,1
20,1,RC,NonCE,7,1
20,2,NonRC,NonCE,0,1
20,1,RC,NonCE,0,1
20,2,NonRC,NonCE,5,1
20,2,NonRC,NonCE,8,1
20,1,RC,NonCE,6,1
20,1,RC,NonCE,0,1
21,3,RC,CE,5,1
21,1,RC,NonCE,0,1
21,1,RC,NonCE,2,1
21,3,RC,CE,6,1
21,4,NonRC,CE,0,1
21,4,NonRC,CE,8,1
21,2,NonRC,NonCE,1,1
21,4,NonRC,CE,0,1
21,3,RC,CE,1,1
21,2,NonRC,NonCE,2,1
21,4,NonRC,CE,5,1
21,4,NonRC,CE,1,0
21,2,NonRC,NonCE,8,1
21,2,NonRC,NonCE,0,1
21,1,RC,NonCE,1,1
21,3,RC,CE,4,1
21,1,RC,NonCE,3,1
21,3,RC,CE,5,0
21,1,RC,NonCE,4,1
21,1,RC,NonCE,1,1
21,4,NonRC,CE,2,1
21,4,NonRC,CE,2,1
21,4,NonRC,CE,0,1
21,4,NonRC,CE,8,1
21,4,NonRC,CE,4,1
21,2,NonRC,NonCE,2,1
21,2,NonRC,NonCE,0,1
21,3,RC,CE,0,1
21,1,RC,NonCE,1,1
21,3,RC,CE,0,1
21,2,NonRC,NonCE,7,1
21,3,RC,CE,0,0
21,4,NonRC,CE,6,1
21,1,RC,NonCE,2,1
21,1,RC,NonCE,4,1
21,1,RC,NonCE,5,1
21,4,NonRC,CE,6,1
21,1,RC,NonCE,1,1
21,2,NonRC,NonCE,4,1
21,1,RC,NonCE,2,1
21,3,RC,CE,0,1
21,1,RC,NonCE,8,1
21,1,RC,NonCE,5,1
21,4,NonRC,CE,5,1
21,2,NonRC,NonCE,2,1
21,3,RC,CE,4,1
21,4,NonRC,CE,0,1
21,1,RC,NonCE,0,1
21,1,RC,NonCE,8,1
21,2,NonRC,NonCE,1,1
21,2,NonRC,NonCE,3,1
21,4,NonRC,CE,1,1
21,3,RC,CE,1,1
21,2,NonRC,NonCE,5,1
21,4,NonRC,CE,4,1
21,2,NonRC,NonCE,6,1
21,3,RC,CE,1,1
21,3,RC,CE,3,1
21,4,NonRC,CE,1,0
21,4,NonRC,CE,2,1
21,1,RC,NonCE,7,1
21,1,RC,NonCE,1,0
21,3,RC,CE,6,1
21,2,NonRC,NonCE,0,1
21,2,NonRC,NonCE,4,1
21,1,RC,NonCE,7,1
21,4,NonRC,CE,4,1
21,1,RC,NonCE,8,1
21,3,RC,CE,8,1
21,3,RC,CE,1,0
21,2,NonRC,NonCE,2,1
21,2,NonRC,NonCE,5,0
21,2,NonRC,NonCE,0,1
21,2,NonRC,NonCE,8,1
21,3,RC,CE,3,1
21,3,RC,CE,2,1
21,3,RC,CE,6,1
21,3,RC,CE,0,0
21,3,RC,CE,0,1
21,1,RC,NonCE,1,1
21,1,RC,NonCE,2,1
21,3,RC,CE,7,1
21,2,NonRC,NonCE,3,1
21,4,NonRC,CE,0,1
21,3,RC,CE,0,1
21,2,NonRC,NonCE,7,1
21,1,RC,NonCE,0,1
21,1,RC,NonCE,2,1
21,1,RC,NonCE,8,1
21,1,RC,NonCE,3,1
21,3,RC,CE,7,1
21,4,NonRC,CE,5,1
21,4,NonRC,CE,8,1
21,3,RC,CE,2,1
21,4,NonRC,CE,7,1
21,3,RC,CE,2,1
21,4,NonRC,CE,2,1
21,1,RC,NonCE,2,1
21,3,RC,CE,1,1
21,3,RC,CE,2,1
21,3,RC,CE,5,1
21,3,RC,CE,8,1
21,1,RC,NonCE,6,1
21,3,RC,CE,8,1
21,3,RC,CE,7,1
21,2,NonRC,NonCE,0,1
21,2,NonRC,NonCE,7,1
21,2,NonRC,NonCE,2,1
21,2,NonRC,NonCE,1,1
21,2,NonRC,NonCE,6,1
21,2,NonRC,NonCE,1,1
21,2,NonRC,NonCE,3,1
21,2,NonRC,NonCE,1,1
21,4,NonRC,CE,3,1
21,1,RC,NonCE,0,1
21,4,NonRC,CE,1,1
21,1,RC,NonCE,1,1
21,3,RC,CE,1,1
21,3,RC,CE,5,0
21,4,NonRC,CE,1,1
21,4,NonRC,CE,1,1
21,3,RC,CE,2,1
21,4,NonRC,CE,0,1
21,1,RC,NonCE,3,1
21,2,NonRC,NonCE,8,1
21,4,NonRC,CE,3,1
21,4,NonRC,CE,2,1
21,1,RC,NonCE,4,1
21,4,NonRC,CE,2,1
21,4,NonRC,CE,7,1
21,4,NonRC,CE,1,1
21,2,NonRC,NonCE,1,1
21,2,NonRC,NonCE,6,1
21,4,NonRC,CE,5,1
21,1,RC,NonCE,5,1
21,2,NonRC,NonCE,2,1
21,3,RC,CE,2,1
21,3,RC,CE,4,0
21,2,NonRC,NonCE,5,1
21,3,RC,CE,3,1
21,2,NonRC,NonCE,1,1
21,2,NonRC,NonCE,0,1
21,3,RC,CE,8,1
21,2,NonRC,NonCE,4,1
21,4,NonRC,CE,3,0
21,1,RC,NonCE,5,1
21,4,NonRC,CE,0,1
21,1,RC,NonCE,6,1
21,4,NonRC,CE,8,0
21,4,NonRC,CE,7,1
21,1,RC,NonCE,0,1
21,4,NonRC,CE,6,0
21,3,RC,CE,1,1
21,1,RC,NonCE,7,1
21,2,NonRC,NonCE,0,1
21,1,RC,NonCE,0,1
21,2,NonRC,NonCE,5,1
21,2,NonRC,NonCE,8,1
21,1,RC,NonCE,6,1
21,1,RC,NonCE,0,0
22,3,RC,CE,5,1
22,1,RC,NonCE,0,0
22,1,RC,NonCE,2,1
22,3,RC,CE,6,1
22,4,NonRC,CE,0,1
22,4,NonRC,CE,8,1
22,2,NonRC,NonCE,1,1
22,4,NonRC,CE,0,1
22,3,RC,CE,1,0
22,2,NonRC,NonCE,2,1
22,4,NonRC,CE,5,1
22,4,NonRC,CE,1,1
22,2,NonRC,NonCE,8,1
22,2,NonRC,NonCE,0,1
22,1,RC,NonCE,1,1
22,3,RC,CE,4,1
22,1,RC,NonCE,3,1
22,3,RC,CE,5,1
22,1,RC,NonCE,4,1
22,1,RC,NonCE,1,1
22,4,NonRC,CE,2,1
22,4,NonRC,CE,2,1
22,4,NonRC,CE,0,1
22,4,NonRC,CE,8,1
22,4,NonRC,CE,4,0
22,2,NonRC,NonCE,2,1
22,2,NonRC,NonCE,0,1
22,3,RC,CE,0,1
22,1,RC,NonCE,1,1
22,3,RC,CE,0,1
22,2,NonRC,NonCE,7,1
22,3,RC,CE,0,1
22,4,NonRC,CE,6,1
22,1,RC,NonCE,2,1
22,1,RC,NonCE,4,0
22,1,RC,NonCE,5,1
22,4,NonRC,CE,6,1
22,1,RC,NonCE,1,1
22,2,NonRC,NonCE,4,1
22,1,RC,NonCE,2,1
22,3,RC,CE,0,1
22,1,RC,NonCE,8,1
22,1,RC,NonCE,5,1
22,4,NonRC,CE,5,1
22,2,NonRC,NonCE,2,1
22,3,RC,CE,4,1
22,4,NonRC,CE,0,1
22,1,RC,NonCE,0,1
22,1,RC,NonCE,8,1
22,2,NonRC,NonCE,1,1
22,2,NonRC,NonCE,3,1
22,4,NonRC,CE,1,1
22,3,RC,CE,1,1
22,2,NonRC,NonCE,5,1
22,4,NonRC,CE,4,1
22,2,NonRC,NonCE,6,1
22,3,RC,CE,1,1
22,3,RC,CE,3,1
22,4,NonRC,CE,1,1
22,4,NonRC,CE,2,1
22,1,RC,NonCE,7,1
22,1,RC,NonCE,1,1
22,3,RC,CE,6,1
22,2,NonRC,NonCE,0,1
22,2,NonRC,NonCE,4,1
22,1,RC,NonCE,7,1
22,4,NonRC,CE,4,1
22,1,RC,NonCE,8,0
22,3,RC,CE,8,1
22,3,RC,CE,1,1
22,2,NonRC,NonCE,2,1
22,2,NonRC,NonCE,5,0
22,2,NonRC,NonCE,0,1
22,2,NonRC,NonCE,8,0
22,3,RC,CE,3,1
22,3,RC,CE,2,1
22,3,RC,CE,6,1
22,3,RC,CE,0,1
22,3,RC,CE,0,1
22,1,RC,NonCE,1,1
22,1,RC,NonCE,2,1
22,3,RC,CE,7,1
22,2,NonRC,NonCE,3,1
22,4,NonRC,CE,0,1
22,3,RC,CE,0,1
22,2,NonRC,NonCE,7,1
22,1,RC,NonCE,0,0
22,1,RC,NonCE,2,1
22,1,RC,NonCE,8,1
22,1,RC,NonCE,3,1
22,3,RC,CE,7,1
22,4,NonRC,CE,5,1
22,4,NonRC,CE,8,1
22,3,RC,CE,2,1
22,4,NonRC,CE,7,1
22,3,RC,CE,2,1
22,4,NonRC,CE,2,1
22,1,RC,NonCE,2,1
22,3,RC,CE,1,1
22,3,RC,CE,2,1
22,3,RC,CE,5,1
22,3,RC,CE,8,1
22,1,RC,NonCE,6,1
22,3,RC,CE,8,1
22,3,RC,CE,7,1
22,2,NonRC,NonCE,0,1
22,2,NonRC,NonCE,7,1
22,2,NonRC,NonCE,2,1
22,2,NonRC,NonCE,1,1
22,2,NonRC,NonCE,6,1
22,2,NonRC,NonCE,1,1
22,2,NonRC,NonCE,3,0
22,2,NonRC,NonCE,1,1
22,4,NonRC,CE,3,1
22,1,RC,NonCE,0,1
22,4,NonRC,CE,1,0
22,1,RC,NonCE,1,1
22,3,RC,CE,1,0
22,3,RC,CE,5,1
22,4,NonRC,CE,1,1
22,4,NonRC,CE,1,1
22,3,RC,CE,2,0
22,4,NonRC,CE,0,1
22,1,RC,NonCE,3,0
22,2,NonRC,NonCE,8,1
22,4,NonRC,CE,3,0
22,4,NonRC,CE,2,1
22,1,RC,NonCE,4,1
22,4,NonRC,CE,2,1
22,4,NonRC,CE,7,1
22,4,NonRC,CE,1,1
22,2,NonRC,NonCE,1,1
22,2,NonRC,NonCE,6,1
22,4,NonRC,CE,5,1
